Booking ID,State,Adult,Child,partySize,Night,Permits
850,NS ,2,0,2,2,1
851,NS ,5,0,5,2,1
852,NB ,2,0,2,2,1
853,NS ,2,2,4,3,1
854,NS ,6,0,6,1,1
855,ON ,1,0,1,1,1
856,NS ,2,2,4,3,1
857,NS ,2,0,2,5,1
858,NS ,2,0,2,2,1
859,NS ,2,0,2,1,1
860,NS ,2,0,2,2,1
861,NS ,2,0,2,2,1
862,NS ,2,2,4,2,1
863,NS ,2,2,4,2,1
864,NS ,2,0,2,1,1
865,NS ,2,4,6,2,1
866,NS ,2,0,2,3,1
867,NS ,2,0,2,1,1
868,NS ,2,0,2,4,1
869,NS ,1,0,1,1,1
870,NS ,2,1,3,2,1
871,NS ,2,0,2,4,1
872,NS ,2,1,3,2,1
873,ON ,2,2,4,2,1
874,NS ,2,0,2,1,1
875,NS ,2,4,6,6,1
876,NS ,2,1,3,2,1
877,NS ,4,4,8,1,1
878,NS ,2,2,4,4,1
879,NS ,2,1,3,2,1
880,PE ,2,0,2,4,1
881,ON ,2,0,2,4,1
882,NS ,2,0,2,4,1
883,NS ,4,0,4,3,1
884,NS ,4,0,4,2,1
885,NH ,2,0,2,1,1
886,NS ,2,0,2,2,1
887,NS ,2,0,2,4,1
888,NS ,1,0,1,2,1
889,NB ,2,0,2,1,1
890,NS ,2,0,2,1,1
891,NB ,2,0,2,1,1
892,NS ,2,1,3,1,1
893,NS ,2,0,2,1,1
894,ON ,2,0,2,1,1
895,NS ,4,0,4,2,1
896,NS ,2,0,2,3,1
897,NS ,1,0,1,1,1
898,NS ,2,2,4,1,1
899,QC ,2,0,2,1,1
900,NB ,2,2,4,2,1
901,NS ,2,0,2,3,1
902,NS ,2,2,4,1,1
903,NS ,2,0,2,2,1
904,NS ,2,0,2,1,1
905,NS ,2,0,2,1,1
906,MA ,2,0,2,1,1
907,QC ,2,0,2,5,1
908,QC ,2,0,2,2,1
909,NS ,2,0,2,2,1
910,MA ,2,2,4,1,1
911,AB ,2,0,2,4,1
912,AB ,2,0,2,1,1
913,NS ,2,0,2,1,1
914,NS ,2,2,4,2,1
915,QC ,2,0,2,2,1
916,NS ,2,1,3,3,1
917,NS ,2,0,2,2,1
918,NS ,1,0,1,1,1
919,SC ,1,0,1,1,1
920,NB ,1,0,1,2,1
921,NS ,5,0,5,2,1
922,NS ,3,1,4,2,1
923,NS ,2,1,3,3,1
924,NS ,2,0,2,1,1
925,NS ,2,1,3,2,1
926,ON ,1,0,1,1,1
927,NS ,1,0,1,2,1
928,NS ,4,2,6,4,1
929,NS ,2,1,3,2,1
930,NS ,2,0,2,2,1
931,NS ,2,2,4,2,1
932,NS ,3,3,6,2,1
933,NS ,4,2,6,4,1
934,QC ,2,0,2,1,1
935,NS ,2,0,2,2,1
936,NS ,1,0,1,2,1
937,ON ,2,0,2,1,1
938,PE ,2,0,2,1,1
939,NY ,2,0,2,1,1
940,NS ,1,0,1,1,1
941,QC ,2,0,2,3,1
942,NS ,2,0,2,2,1
943,NS ,4,0,4,1,1
944,NS ,4,3,7,1,1
945,VT ,1,0,1,2,1
946,NS ,2,2,4,2,1
947,NS ,2,0,2,3,1
948,VT ,2,1,3,3,1
949,NS ,2,2,4,2,1
950,SWITZERLAND ,1,0,1,1,1
951,NS ,2,2,4,2,1
952,NS ,2,0,2,2,1
953,ON ,2,1,3,2,1
954,GERMANY ,2,0,2,1,1
955,NS ,4,0,4,2,1
956,NS ,2,0,2,2,1
957,QC ,2,0,2,1,1
958,NS ,2,2,4,2,1
959,ON ,4,2,6,1,1
960,NS ,2,1,3,1,1
961,ON ,2,0,2,3,1
962,NS ,2,0,2,3,1
963,NS ,2,0,2,2,1
964,QC ,2,0,2,1,1
965,NS ,4,0,4,2,1
966,NS ,2,0,2,1,1
967,NS ,2,0,2,1,1
968,NS ,4,0,4,2,1
969,NS ,2,2,4,3,1
970,NS ,2,2,4,2,1
971,NS ,2,2,4,3,1
972,QC ,2,0,2,1,1
973,QC ,1,0,1,1,1
974,BC ,2,0,2,1,1
975,NS ,2,0,2,2,1
976,NS ,1,2,3,1,1
977,NS ,2,4,6,1,1
978,PE ,2,0,2,1,1
979,NS ,2,0,2,2,1
980,NL ,2,0,2,2,1
981,NS ,4,0,4,2,1
982,QC ,2,1,3,2,1
983,NS ,1,0,1,1,1
984,QC ,1,0,1,1,1
985,AUSTRIA ,2,0,2,1,1
986,BC ,1,0,1,1,1
987,NS ,2,0,2,3,1
988,NS ,6,0,6,3,1
989,BC ,1,0,1,1,1
990,QC ,2,0,2,1,1
991,NS ,2,0,2,1,1
992,NS ,2,3,5,3,1
993,NS ,3,0,3,1,1
994,NS ,2,0,2,2,1
995,ON ,2,0,2,3,1
996,BC ,2,0,2,2,1
997,NS ,4,0,4,3,1
998,NS ,1,0,1,1,1
999,ON ,2,0,2,1,1
1000,QC ,2,0,2,1,1
1001,AB ,2,0,2,6,1
1002,NS ,2,0,2,3,1
1003,NB ,2,0,2,1,1
1004,NS ,2,2,4,3,1
1005,NS ,4,1,5,2,1
1006,AUSTRIA ,3,0,3,2,1
1007,NS ,2,0,2,2,1
1008,NS ,2,2,4,2,1
1009,BC ,2,0,2,1,1
1010,NS ,2,2,4,1,1
1011,NS ,4,0,4,4,1
1012,NS ,3,3,6,3,1
1013,FL ,2,0,2,2,1
1014,NS ,2,0,2,2,1
1015,NS ,2,0,2,3,1
1016,NS ,2,1,3,3,1
1017,NS ,2,0,2,1,1
1018,NS ,2,0,2,3,1
1019,NS ,2,3,5,2,1
1020,NS ,2,0,2,7,1
1021,NS ,4,0,4,4,1
1022,UK,2,0,2,1,1
1023,NS ,2,1,3,1,1
1024,NS ,2,2,4,2,1
1025,NS ,2,0,2,1,1
1026,NS ,3,2,5,1,1
1027,NS ,2,0,2,2,1
1028,NS ,2,0,2,1,1
1029,QC ,2,0,2,1,1
1030,GERMANY ,2,0,2,1,1
1031,BC ,1,0,1,1,1
1032,ON ,2,0,2,2,1
1033,QC ,2,0,2,1,1
1034,NS ,2,0,2,4,1
1035,QC ,2,1,3,1,1
1036,NS ,5,1,6,2,1
1037,NS ,2,0,2,11,1
1038,NS ,1,2,3,1,1
1039,NS ,2,0,2,1,1
1040,NH ,2,0,2,1,1
1041,NB ,3,0,3,2,1
1042,NS ,2,2,4,1,1
1043,NS ,2,1,3,1,1
1044,TASMANIA ,2,0,2,3,1
1045,NS ,2,3,5,1,1
1046,NS ,2,4,6,2,1
1047,VA ,2,0,2,1,1
1048,NS ,2,0,2,1,1
1049,AB ,2,0,2,3,1
1050,GERMANY ,2,0,2,1,1
1051,NS ,4,0,4,2,1
1052,ON ,2,2,4,1,1
1053,NS ,2,0,2,3,1
1054,NS ,2,0,2,1,1
1055,NS ,1,2,3,1,1
1056,ON ,2,0,2,2,1
1057,BELGIUM ,2,0,2,1,1
1058,NS ,2,0,2,1,1
1059,NS ,2,1,3,1,1
1060,NS ,2,2,4,2,1
1061,NS ,2,0,2,3,1
1062,NS ,4,2,6,2,1
1063,NS ,4,0,4,3,1
1064,QC ,2,2,4,1,1
1065,QC ,1,0,1,5,1
1066,NS ,2,0,2,1,1
1067,NS ,2,1,3,3,1
1068,NS ,2,2,4,2,1
1069,ON ,3,1,4,1,1
1070,NS ,2,1,3,3,1
1071,NS ,2,0,2,2,1
1072,NB ,4,0,4,2,1
1073,NS ,2,2,4,2,1
1074,NETHERLANDS ,1,1,2,1,1
1075,NS ,2,0,2,3,1
1076,QC ,2,0,2,6,1
1077,NS ,2,1,3,2,1
1078,QC ,1,0,1,2,1
1079,ON ,2,0,2,3,1
1080,ON ,2,0,2,1,1
1081,NY ,2,2,4,1,1
1082,NS ,2,0,2,1,1
1083,UK,2,0,2,2,1
1084,NS ,2,1,3,1,1
1085,NS ,2,0,2,2,1
1086,NS ,1,1,2,2,1
1087,BC ,3,0,3,1,1
1088,NB ,2,0,2,5,1
1089,NETHERLANDS ,2,0,2,1,1
1090,NS ,2,2,4,2,1
1091,ON ,2,0,2,2,1
1092,NS ,2,0,2,2,1
1093,NS ,6,0,6,1,1
1094,NS ,2,4,6,4,1
1095,NS ,4,0,4,2,1
1096,NS ,2,0,2,1,1
1097,NS ,2,2,4,2,1
1098,NS ,2,1,3,1,1
1099,NS ,2,2,4,2,1
1100,BC ,2,0,2,3,1
1101,NS ,4,0,4,2,1
1102,WA ,1,0,1,1,1
1103,NS ,3,0,3,2,1
1104,NS ,2,0,2,1,1
1105,NB ,1,2,3,1,1
1106,TX ,2,0,2,1,1
1107,BC ,2,0,2,2,1
1108,NS ,2,2,4,3,1
1109,NS ,2,0,2,2,1
1110,NS ,2,3,5,2,1
1111,ON ,4,0,4,2,1
1112,FL ,2,0,2,1,1
1113,NS ,2,2,4,2,1
1114,NS ,2,0,2,2,1
1115,FL ,2,0,2,2,1
1116,NS ,2,0,2,2,1
1117,NS ,3,2,5,2,1
1118,NS ,2,1,3,2,1
1119,IN ,2,0,2,1,1
1120,NL ,2,0,2,1,1
1121,NS ,3,0,3,3,1
1122,ON ,2,2,4,2,1
1123,ON ,2,2,4,1,1
1124,NS ,4,0,4,2,1
1125,NS ,3,0,3,2,1
1126,NS ,4,2,6,3,1
1127,PE ,2,0,2,1,1
1128,NS ,1,2,3,1,1
1129,NS ,2,2,4,3,1
1130,ON ,2,0,2,1,1
1131,AB ,2,0,2,1,1
1132,ON ,2,0,2,3,1
1133,NS ,2,2,4,2,1
1134,NS ,2,1,3,1,1
1135,NS ,2,3,5,1,1
1136,NL ,2,0,2,1,1
1137,NS ,2,2,4,5,1
1138,NS ,2,2,4,1,1
1139,NS ,2,3,5,2,1
1140,NS ,2,1,3,4,1
1141,QC ,2,0,2,3,1
1142,NS ,2,1,3,2,1
1143,SWITZERLAND ,2,0,2,1,1
1144,NS ,1,0,1,1,1
1145,NS ,2,2,4,4,1
1146,ON ,2,0,2,1,1
1147,NS ,2,0,2,6,1
1148,NS ,2,0,2,2,1
1149,AB ,1,0,1,1,1
1150,NS ,4,2,6,5,1
1151,QC ,2,0,2,1,1
1152,NS ,2,0,2,3,1
1153,CA ,1,0,1,1,1
1154,QC ,2,0,2,1,1
1155,NS ,4,0,4,2,1
1156,NS ,2,1,3,2,1
1157,NS ,2,0,2,2,1
1158,NS ,2,1,3,1,1
1159,NS ,4,0,4,2,1
1160,ON ,2,2,4,1,1
1161,NS ,4,0,4,1,1
1162,ON ,2,0,2,1,1
1163,ON ,2,0,2,14,1
1164,GERMANY ,2,0,2,1,1
1165,ON ,2,3,5,2,1
1166,NS ,3,0,3,3,1
1167,PE ,2,0,2,1,1
1168,NS ,4,0,4,3,1
1169,NS ,2,2,4,3,1
1170,NS ,3,0,3,7,1
1171,NS ,2,1,3,2,1
1172,NS ,2,0,2,3,1
1173,NS ,2,2,4,1,1
1174,ON ,1,0,1,1,1
1175,NS ,3,0,3,2,1
1176,SD ,2,0,2,1,1
1177,NS ,2,2,4,2,1
1178,ON ,1,0,1,1,1
1179,NS ,2,0,2,2,1
1180,NS ,2,3,5,3,1
1181,NS ,2,2,4,3,1
1182,MB ,2,4,6,1,1
1183,NS ,2,0,2,3,1
1184,QC ,1,0,1,1,1
1185,GERMANY ,2,0,2,2,1
1186,ON ,2,0,2,1,1
1187,NS ,2,0,2,3,1
1188,NS ,3,1,4,4,1
1189,ON ,2,4,6,2,1
1190,NS ,2,0,2,4,1
1191,NS ,2,2,4,5,1
1192,MD ,2,0,2,1,1
1193,NS ,1,0,1,2,1
1194,ON ,2,0,2,2,1
1195,NS ,2,0,2,3,1
1196,NS ,2,0,2,2,1
1197,ON ,1,0,1,1,1
1198,NS ,2,3,5,2,1
1199,NS ,3,3,6,4,1
1200,NS ,2,2,4,2,1
1201,NS ,2,3,5,2,1
1202,ON ,1,0,1,1,1
1203,NS ,2,1,3,2,1
1204,NS ,2,0,2,2,1
1205,NS ,2,0,2,1,1
1206,NS ,2,0,2,4,1
1207,NS ,2,1,3,4,1
1208,NS ,2,4,6,2,1
1209,IL ,1,0,1,2,1
1210,NS ,1,2,3,3,1
1211,NH ,2,0,2,1,1
1212,NS ,4,2,6,3,1
1213,NS ,2,2,4,2,1
1214,VT ,2,0,2,1,1
1215,NS ,2,2,4,3,1
1216,QC ,3,0,3,2,1
1217,NS ,1,0,1,4,1
1218,QC ,2,2,4,1,1
1219,NS ,6,0,6,2,1
1220,GERMANY ,3,0,3,2,1
1221,MA ,2,0,2,1,1
1222,ON ,1,0,1,3,1
1223,ON ,2,2,4,2,1
1224,NS ,2,0,2,1,1
1225,NS ,1,0,1,3,1
1226,NS ,2,0,2,3,1
1227,NS ,1,1,2,1,1
1228,NS ,2,1,3,2,1
1229,NB ,2,0,2,1,1
1230,NS ,1,3,4,2,1
1231,NS ,2,0,2,1,1
1232,ON ,2,2,4,1,1
1233,NS ,2,3,5,2,1
1234,NS ,2,0,2,2,1
1235,NS ,2,0,2,1,1
1236,MB ,3,0,3,1,1
1237,QC ,2,0,2,1,1
1238,SWITZERLAND ,2,0,2,1,1
1239,NS ,2,0,2,2,1
1240,NS ,2,1,3,2,1
1241,NS ,2,0,2,3,1
1242,FRANCE ,2,2,4,1,1
1243,NS ,4,2,6,3,1
1244,ON ,1,0,1,1,1
1245,NS ,2,0,2,3,1
1246,SWITZERLAND ,3,2,5,1,1
1247,NS ,2,2,4,2,1
1248,NS ,4,1,5,2,1
1249,QC ,2,0,2,1,1
1250,QC ,2,0,2,1,1
1251,NS ,3,2,5,1,1
1252,NS ,3,0,3,3,1
1253,NS ,2,2,4,3,1
1254,NS ,2,0,2,2,1
1255,QC ,2,0,2,1,1
1256,NS ,2,4,6,5,1
1257,NS ,2,0,2,3,1
1258,MN ,2,0,2,1,1
1259,NS ,2,0,2,2,1
1260,ME ,2,0,2,1,1
1261,QC ,2,0,2,1,1
1262,NS ,3,1,4,2,1
1263,NS ,2,0,2,2,1
1264,NS ,4,0,4,1,1
1265,ON ,1,0,1,1,1
1266,NS ,2,3,5,2,1
1267,NS ,2,3,5,2,1
1268,NS ,1,2,3,1,1
1269,NS ,2,0,2,1,1
1270,QC ,3,0,3,3,1
1271,WA ,2,0,2,1,1
1272,NB ,2,0,2,2,1
1273,ME ,2,0,2,1,1
1274,NS ,3,0,3,2,1
1275,NS ,2,3,5,2,1
1276,NS ,4,0,4,2,1
1277,NS ,2,0,2,2,1
1278,MA ,2,2,4,4,1
1279,NS ,1,2,3,1,1
1280,NS ,2,0,2,3,1
1281,ME ,2,0,2,1,1
1282,NS ,2,0,2,1,1
1283,SWITZERLAND ,2,0,2,1,1
1284,NS ,2,3,5,2,1
1285,ON ,2,0,2,1,1
1286,NS ,2,1,3,2,1
1287,NS ,2,0,2,2,1
1288,QC ,2,0,2,1,1
1289,NS ,2,0,2,2,1
1290,NS ,2,0,2,4,1
1291,NS ,1,3,4,1,1
1292,FRANCE ,1,0,1,1,1
1293,NS ,2,2,4,2,1
1294,ON ,2,1,3,1,1
1295,NH ,1,2,3,2,1
1296,CT ,2,0,2,5,1
1297,NS ,2,0,2,1,1
1298,NS ,1,0,1,3,1
1299,NS ,2,0,2,4,1
1300,NS ,2,2,4,2,1
1301,NS ,2,1,3,1,1
1302,NS ,2,2,4,5,1
1303,NS ,2,2,4,2,1
1304,NS ,4,0,4,3,1
1305,NS ,1,0,1,1,1
1306,NS ,2,2,4,2,1
1307,ON ,2,0,2,1,1
1308,QC ,4,0,4,1,1
1309,NS ,2,0,2,1,1
1310,QC ,1,0,1,1,1
1311,NS ,2,3,5,2,1
1312,NS ,2,0,2,2,1
1313,MA ,1,5,6,2,1
1314,NS ,2,2,4,2,1
1315,NS ,2,0,2,2,1
1316,ON ,2,0,2,1,1
1317,NS ,2,0,2,4,1
1318,NS ,1,1,2,2,1
1319,QC ,3,0,3,1,1
1320,NS ,4,0,4,1,1
1321,NS ,2,0,2,1,1
1322,QC ,1,0,1,4,1
1323,NS ,6,0,6,1,1
1324,NS ,2,0,2,2,1
1325,NS ,2,0,2,1,1
1326,NS ,2,2,4,2,1
1327,NS ,2,2,4,2,1
1328,NS ,2,3,5,4,1
1329,NS ,2,0,2,3,1
1330,NS ,2,1,3,2,1
1331,AUSTRALIA ,1,0,1,1,1
1332,NS ,3,0,3,2,1
1333,NS ,2,0,2,2,1
1334,NS ,2,0,2,1,1
1335,NS ,2,2,4,2,1
1336,NS ,2,2,4,2,1
1337,NS ,2,1,3,3,1
1338,QC ,2,0,2,1,1
1339,NS ,1,1,2,2,1
1340,BC ,1,0,1,1,1
1341,NB ,2,0,2,1,1
1342,NS ,2,0,2,2,1
1343,NS ,2,0,2,3,1
1344,NS ,2,0,2,4,1
1345,NS ,2,0,2,2,1
1346,NS ,2,0,2,3,1
1347,NS ,2,0,2,1,1
1348,MN ,2,0,2,1,1
1349,NS ,2,0,2,3,1
1350,NS ,2,0,2,1,1
1351,NS ,2,3,5,3,1
1352,NS ,2,2,4,3,1
1353,QC ,2,0,2,1,1
1354,NS ,3,0,3,2,1
1355,NS ,2,0,2,3,1
1356,QC ,2,0,2,1,1
1357,NS ,2,0,2,2,1
1358,NS ,1,0,1,2,1
1359,NB ,2,2,4,2,1
1360,NB ,2,4,6,4,1
1361,NS ,2,0,2,1,1
1362,NS ,2,0,2,5,1
1363,NS ,4,0,4,3,1
1364,SWITZERLAND ,2,0,2,1,1
1365,NB ,2,0,2,5,1
1366,NS ,2,0,2,2,1
1367,NS ,2,0,2,1,1
1368,NS ,2,1,3,3,1
1369,ME ,2,0,2,1,1
1370,NS ,6,0,6,1,1
1371,ON ,2,0,2,2,1
1372,NS ,2,0,2,2,1
1373,WA ,2,0,2,1,1
1374,NS ,1,2,3,2,1
1375,NS ,2,0,2,1,1
1376,NS ,2,0,2,1,1
1377,GERMANY ,2,1,3,1,1
1378,ON ,2,0,2,1,1
1379,NS ,2,0,2,2,1
1380,NS ,3,0,3,3,1
1381,NS ,2,0,2,2,1
1382,NS ,2,2,4,2,1
1383,NL ,2,2,4,2,1
1384,QC ,2,0,2,2,1
1385,QC ,2,0,2,1,1
1386,NS ,1,0,1,1,1
1387,QC ,2,0,2,1,1
1388,NS ,2,1,3,2,1
1389,NS ,2,0,2,3,1
1390,NS ,2,2,4,3,1
1391,NS ,4,1,5,2,1
1392,NB ,2,0,2,3,1
1393,NS ,4,0,4,4,1
1394,QC ,2,0,2,4,1
1395,QC ,2,2,4,2,1
1396,NS ,2,0,2,1,1
1397,NB ,2,1,3,2,1
1398,ON ,4,0,4,3,1
1399,NS ,2,1,3,3,1
1400,MB ,2,0,2,1,1
1401,QC ,2,0,2,2,1
1402,NS ,2,0,2,2,1
1403,MA ,2,2,4,1,1
1404,NS ,2,0,2,3,1
1405,ON ,2,0,2,1,1
1406,MA ,2,0,2,2,1
1407,NS ,2,0,2,1,1
1408,NS ,2,0,2,2,1
1409,AUSTRALIA ,2,0,2,1,1
1410,NS ,2,0,2,2,1
1411,NS ,2,1,3,3,1
1412,NS ,2,1,3,2,1
1413,NC ,1,0,1,1,1
1414,NS ,3,0,3,1,1
1415,NS ,4,0,4,2,1
1416,NS ,2,1,3,1,1
1417,NS ,2,2,4,1,1
1418,NS ,2,0,2,3,1
1419,WI ,2,0,2,2,1
1420,NS ,2,0,2,2,1
1421,FL ,1,5,6,1,1
1422,ON ,2,0,2,1,1
1423,ON ,2,0,2,4,1
1424,NS ,2,0,2,2,1
1425,NS ,2,3,5,2,1
1426,NS ,2,3,5,1,1
1427,ON ,2,0,2,1,1
1428,NS ,1,0,1,2,1
1429,NB ,2,0,2,2,1
1430,GERMANY ,3,1,4,1,1
1431,FRANCE ,4,0,4,1,1
1432,NS ,2,0,2,3,1
1433,NS ,2,0,2,2,1
1434,BC ,2,0,2,1,1
1435,NS ,2,0,2,2,1
1436,NS ,2,1,3,5,1
1437,NS ,5,0,5,1,1
1438,NS ,2,0,2,3,1
1439,NS ,1,0,1,1,1
1440,NS ,2,0,2,2,1
1441,NS ,3,2,5,2,1
1442,NS ,2,0,2,1,1
1443,NS ,2,0,2,4,1
1444,NS ,2,2,4,3,1
1445,NS ,2,0,2,5,1
1446,NS ,1,0,1,4,1
1447,NS ,2,0,2,1,1
1448,NS ,2,2,4,4,1
1449,NS ,1,0,1,2,1
1450,NS ,1,0,1,3,1
1451,FRANCE ,2,0,2,1,1
1452,ON ,4,0,4,1,1
1453,GERMANY ,2,0,2,1,1
1454,CA ,2,0,2,2,1
1455,NS ,2,0,2,1,1
1456,SK ,2,0,2,1,1
1457,OH ,2,0,2,1,1
1458,NS ,2,0,2,1,1
1459,NS ,2,0,2,2,1
1460,ON ,1,0,1,1,1
1461,NS ,2,0,2,3,1
1462,QC ,1,0,1,2,1
1463,NS ,2,0,2,2,1
1464,NS ,3,0,3,5,1
1465,NB ,2,0,2,3,1
1466,NS ,2,3,5,2,1
1467,NS ,2,0,2,2,1
1468,WA ,2,0,2,1,1
1469,NS ,1,0,1,1,1
1470,QC ,2,0,2,1,1
1471,NS ,2,0,2,1,1
1472,NS ,2,0,2,2,1
1473,QC ,2,0,2,6,1
1474,NS ,4,0,4,2,1
1475,ON ,2,4,6,1,1
1476,AB ,1,0,1,1,1
1477,NL ,2,0,2,1,1
1478,NS ,2,2,4,2,1
1479,NS ,2,0,2,2,1
1480,ON ,1,0,1,1,1
1481,NS ,4,0,4,3,1
1482,QC ,1,0,1,1,1
1483,NB ,2,0,2,2,1
1484,NS ,2,0,2,3,1
1485,FRANCE ,2,0,2,2,1
1486,NH ,2,0,2,4,1
1487,NS ,4,2,6,2,1
1488,QC ,1,0,1,2,1
1489,CA ,2,2,4,1,1
1490,PE ,1,0,1,2,1
1491,NS ,2,0,2,1,1
1492,NS ,3,1,4,1,1
1493,QC ,2,0,2,1,1
1494,NS ,2,0,2,2,1
1495,ON ,2,3,5,1,1
1496,NY ,2,0,2,1,1
1497,NB ,2,0,2,1,1
1498,NS ,4,0,4,1,1
1499,NS ,4,0,4,3,1
1500,NS ,2,4,6,2,1
1501,NS ,2,1,3,1,1
1502,NY ,2,2,4,1,1
1503,QC ,2,0,2,1,1
1504,NS ,2,1,3,2,1
1505,GERMANY ,2,0,2,2,1
1506,NS ,2,0,2,1,1
1507,NS ,2,0,2,1,1
1508,NB ,3,2,5,2,1
1509,NS ,2,0,2,2,1
1510,ON ,3,2,5,3,1
1511,NS ,2,0,2,2,1
1512,NS ,2,0,2,3,1
1513,NS ,2,2,4,2,1
1514,WA ,2,0,2,2,1
1515,GERMANY ,2,0,2,1,1
1516,NS ,2,0,2,1,1
1517,QC ,2,0,2,1,1
1518,NS ,2,0,2,3,1
1519,NS ,2,2,4,2,1
1520,ON ,2,0,2,3,1
1521,NS ,3,0,3,4,1
1522,NS ,2,0,2,2,1
1523,ON ,4,0,4,1,1
1524,NS ,4,3,7,3,1
1525,NS ,2,0,2,2,1
1526,NH ,2,0,2,1,1
1527,MD ,2,0,2,1,1
1528,QC ,2,0,2,1,1
1529,NS ,2,3,5,1,1
1530,NS ,1,0,1,1,1
1531,MA ,1,0,1,1,1
1532,NS ,4,0,4,2,1
1533,NS ,2,0,2,2,1
1534,NS ,2,0,2,2,1
1535,QC ,2,0,2,1,1
1536,NS ,1,0,1,3,1
1537,QC ,2,2,4,1,1
1538,NS ,2,0,2,2,1
1539,QC ,2,0,2,1,1
1540,GERMANY ,4,0,4,1,1
1541,NS ,2,0,2,2,1
1542,QC ,2,0,2,4,1
1543,AUSTRALIA ,2,0,2,1,1
1544,NS ,2,2,4,2,1
1545,NS ,2,2,4,2,1
1546,NS ,4,0,4,1,1
1547,NS ,2,2,4,1,1
1548,NS ,2,0,2,2,1
1549,NS ,2,2,4,8,1
1550,BC ,2,2,4,1,1
1551,ME ,2,2,4,3,1
1552,NS ,2,3,5,2,1
1553,QC ,2,2,4,1,1
1554,NB ,2,4,6,1,1
1555,NS ,6,0,6,1,1
1556,NS ,2,4,6,3,1
1557,NS ,4,0,4,1,1
1558,ON ,2,1,3,1,1
1559,NS ,2,0,2,2,1
1560,NS ,2,0,2,1,1
1561,ON ,2,0,2,1,1
1562,GERMANY ,2,0,2,2,1
1563,NB ,2,0,2,2,1
1564,NB ,1,0,1,13,1
1565,NS ,4,0,4,2,1
1566,QC ,2,0,2,1,1
1567,NS ,2,4,6,2,1
1568,NS ,2,0,2,1,1
1569,NS ,4,0,4,2,1
1570,NS ,2,0,2,2,1
1571,NY ,2,0,2,1,1
1572,NS ,4,2,6,2,1
1573,ON ,2,0,2,1,1
1574,NS ,2,0,2,1,1
1575,NS ,2,1,3,1,1
1576,GERMANY ,2,0,2,1,1
1577,PE ,2,0,2,3,1
1578,NS ,1,0,1,1,1
1579,QC ,2,0,2,3,1
1580,NS ,2,3,5,1,1
1581,NS ,1,3,4,2,1
1582,ON ,2,0,2,1,1
1583,BC ,1,0,1,2,1
1584,NS ,3,2,5,1,1
1585,NS ,2,0,2,2,1
1586,NS ,2,0,2,1,1
1587,NS ,2,0,2,2,1
1588,NS ,2,2,4,3,1
1589,NS ,2,0,2,1,1
1590,MB ,2,0,2,1,1
1591,NS ,2,0,2,3,1
1592,NS ,1,0,1,1,1
1593,NB ,2,1,3,2,1
1594,NS ,2,0,2,2,1
1595,NS ,2,3,5,2,1
1596,QC ,2,0,2,1,1
1597,NS ,2,3,5,2,1
1598,NB ,1,0,1,1,1
1599,NS ,4,2,6,3,1
1600,NS ,1,0,1,1,1
1601,ON ,2,0,2,1,1
1602,BC ,2,3,5,1,1
1603,ON ,2,0,2,1,1
1604,NS ,2,0,2,2,1
1605,NS ,2,0,2,2,1
1606,NS ,2,0,2,3,1
1607,ON ,2,0,2,1,1
1608,NS ,2,1,3,2,1
1609,CA ,2,0,2,1,1
1610,NS ,2,0,2,2,1
1611,NS ,6,0,6,1,1
1612,NS ,2,0,2,1,1
1613,NS ,2,0,2,3,1
1614,NB ,2,0,2,1,1
1615,NS ,2,0,2,13,1
1616,ON ,2,0,2,2,1
1617,NS ,2,0,2,1,1
1618,QC ,2,0,2,4,1
1619,NS ,2,0,2,2,1
1620,NS ,2,0,2,2,1
1621,NS ,2,1,3,2,1
1622,NS ,3,1,4,2,1
1623,NS ,2,0,2,1,1
1624,NS ,3,0,3,2,1
1625,NS ,2,0,2,2,1
1626,NS ,2,0,2,1,1
1627,BC ,2,0,2,1,1
1628,NS ,2,3,5,2,1
1629,NS ,1,0,1,1,1
1630,ON ,2,1,3,1,1
1631,PA ,2,0,2,5,1
1632,SK ,2,0,2,1,1
1633,NS ,2,2,4,2,1
1634,NS ,2,2,4,2,1
1635,NS ,2,0,2,2,1
1636,NS ,2,0,2,2,1
1637,NS ,2,0,2,1,1
1638,NS ,2,0,2,2,1
1639,NS ,2,0,2,2,1
1640,NS ,2,0,2,4,1
1641,BC ,2,0,2,1,1
1642,NB ,1,0,1,3,1
1643,NS ,2,2,4,3,1
1644,QC ,2,0,2,1,1
1645,NS ,2,0,2,2,1
1646,NS ,2,2,4,1,1
1647,NS ,2,0,2,2,1
1648,QC ,2,0,2,1,1
1649,NS ,2,0,2,3,1
1650,QC ,2,0,2,1,1
1651,BELGIUM ,3,0,3,1,1
1652,NS ,2,0,2,2,1
1653,NS ,2,0,2,4,1
1654,NS ,2,2,4,2,1
1655,SWITZERLAND ,2,0,2,2,1
1656,NS ,2,0,2,2,1
1657,PE ,2,0,2,2,1
1658,NS ,1,0,1,1,1
1659,SK ,2,0,2,1,1
1660,QC ,2,0,2,4,1
1661,NS ,2,2,4,1,1
1662,NS ,2,1,3,1,1
1663,NS ,2,0,2,3,1
1664,NS ,1,0,1,3,1
1665,NS ,2,0,2,1,1
1666,NS ,2,0,2,2,1
1667,ON ,4,1,5,2,1
1668,MO ,2,0,2,1,1
1669,NS ,2,0,2,1,1
1670,NS ,2,0,2,2,1
1671,NS ,2,0,2,3,1
